"","gutenberg_id","text"
"1541",30001,"comes to a head at just the same time for compasses and clocks, and a"
"1542",30001,"prime authority for the Chinese compass is Shen Kua (1030-1093) who also"
"1543",30001,"appears in connection with the clock of Su Sung, and who wrote about the"
"1544",30001,"mechanized armillary spheres and other models _ca._ 1086."
"1545",30001,""
"1546",30001,"Another similarity occurs in connection with the history of the compass"
"1547",30001,"in medieval Europe. The treatise of Peter Peregrinus, already discussed,"
"1548",30001,"provides the first complete account of the magnetic compass with a"
"1549",30001,"pivoted needle and a circular scale, and this, as we have seen, may be"
"1550",30001,"connected with protoclocks and perpetual-motion devices. There are"
"1551",30001,"several earlier references, however, to the use of the directive"
"1552",30001,"properties of loadstone, mainly for use in navigation, but these"
"1553",30001,"earliest texts have a long history of erroneous interpretation which is"
"1554",30001,"only recently being cleared away. We know now that the famous passages"
"1555",30001,"in the _De naturis rerum_ and _De utensilibus_ of Alexander Neckham[43]"
"1556",30001,"(_ca._ 1187) and a text by Hugues de Berze[44] (after _ca._ 1204) refer"
"1557",30001,"to nothing more than a floating magnet without pivot or scale, but using"
"1558",30001,"a pointer at right angles to the magnet, so that it pointed to the east,"
"1559",30001,"rather than the north or south. A similar method is described (_ca._"
"1560",30001,"1200) in a poem by Guyot de Provins, and in a history of Jerusalem by"
"1561",30001,"Jacques de Vitry (1215).[45] It is of the greatest interest that, once"
"1562",30001,"more, all the evidence seems to be concentrated in France (Neckham was"
"1563",30001,"teaching in Paris) though at an earlier period than that for the"
"1564",30001,"protoclocks."
"1565",30001,""
"1566",30001,"The date might suggest the time of the first great wave of transmissal"
"1567",30001,"of learning from Islam, but it is clear that in this instance, peculiar"
"1568",30001,"for that reason, that Islam learned of the magnetic compass only after"
"1569",30001,"it was already known in the West. In the earliest Persian record, some"
"1570",30001,"anecdotes compiled by al-'Awfi[=i] _ca._ 1230,[46] the instrument used"
"1571",30001,"by the captain during a storm at sea has the form of a piece of hollow"
"1572",30001,"iron, shaped like a fish and made to float on the water after"
"1573",30001,"magnetization by rubbing with a loadstone; the fishlike form is very"
"1574",30001,"significant, for this is distinctly Chinese practice. In a second Muslim"
"1575",30001,"reference, that of Bailak al-Qab[=a]jaq[=i] (_ca._ 1282), the ordinary"
"1576",30001,"wet-compass is termed ""al-konbas,"" another indication that it was"
"1577",30001,"foreign to that language and culture.[47]"
"1578",30001,""
"1579",30001,""
"1580",30001,"Chronological Chart"
"1581",30001,""
"1582",30001,"------------------------------------------------------------------------"
"1583",30001,""
"1584",30001,"  CHINA"
"1585",30001,""
"1586",30001,"  4th C., B.C. Power gearing"
"1587",30001,""
"1588",30001,"  CLASSICAL EUROPE"
"1589",30001,""
"1590",30001,"  3rd C., B.C. Archimedes planetarium"
"1591",30001,"  2nd C., B.C. Hipparchus Stereographic Projection"
"1592",30001,"  1st C., B.C. Vitruvius hodometer and water clocks"
"1593",30001,"  65, B.C. (_ca._) Antikythera machine"
"1594",30001,"  1st C., A.D. Hero hodometer and water clocks"
"1595",30001,"  2nd C., A.D. Salzburg and Vosges anaphoric clocks"
"1596",30001,""
"1597",30001,"  CHINA"
"1598",30001,""
"1599",30001,"  2nd C., A.D. Chang Heng animated globe hodometer"
"1600",30001,"      Continuing tradition of animated astronomical models"
"1601",30001,"   725 Invention of Chinese escapement by I-Hsing and Liang Ling-tsan"
"1602",30001,""
"1603",30001,"  ISLAM"
"1604",30001,""
"1605",30001,"   807 Harun-al-Rashid"
"1606",30001,"   850 (_ca._) Earliest extant astrolabes"
"1607",30001,"  1000 Geared astrolabe of al-Biruni"
"1608",30001,""
"1609",30001,"  EUROPE"
"1610",30001,""
"1611",30001,"  1000 Gerbert astronomical model"
"1612",30001,""
"1613",30001,"  ISLAM"
"1614",30001,""
"1615",30001,"  1025 Equatorium text"
"1616",30001,""
"1617",30001,"  CHINA"
"1618",30001,""
"1619",30001,"  1074 Shen Kua, clocks and magnetic compass"
"1620",30001,"  1080 Su Sung clock built"
"1621",30001,"  1101 Su Sung clock destroyed"
"1622",30001,""
"1623",30001,"  INDIA"
"1624",30001,""
"1625",30001,"  1100 (_ca._) S[=u]rya Siddh[=a]nta animated astronomical models"
"1626",30001,"          and perpetual motion"
"1627",30001,"  1150 (_ca._) Siddh[=a]nta Siromani animated models and perpetual"
"1628",30001,"          motion"
"1629",30001,""
"1630",30001,"  ISLAM"
"1631",30001,""
"1632",30001,"  1150 Saladin clock"
"1633",30001,""
"1634",30001,"  EUROPE"
"1635",30001,""
"1636",30001,"  1187 Neckham on compass"
"1637",30001,"  1198 Jocelin on water clock"
"1638",30001,""
"1639",30001,"  ISLAM"
"1640",30001,""
"1641",30001,"  1200 (_ca._) Ri[d.]w[=a]n water-clocks, perpetual motion"
"1642",30001,"          and weight drive"
"1643",30001,"  1206 al-Jazar[=i] clocks, etc."
"1644",30001,"  1221 Geared astrolabe"
"1645",30001,"  1232 Charlemagne clock"
"1646",30001,"  1243 al-Konbas (compass)"
"1647",30001,""
"1648",30001,"  EUROPE"
"1649",30001,""
"1650",30001,"  1245 Villard clocktower, ""escapement,"" perpetual motion"
"1651",30001,"  1267 Villers Abbey clock"
"1652",30001,"  1269 Peregrinus, compass and perpetual motion"
"1653",30001,"  1271 Robertus Anglicus, animated models and ""perpetual motion"" clock"
"1654",30001,""
"1655",30001,"  ISLAM"
"1656",30001,""
"1657",30001,"  1272 Alfonsine corpus clock with mercury drum, equatoria"
"1658",30001,""
"1659",30001,"  EUROPE"
"1660",30001,""
"1661",30001,"  1285 Drover's water clock with wheel and weight drive"
"1662",30001,"  1300 (_ca._) French geared astrolabe"
"1663",30001,"  1320 Richard of Wallingford astronomical clock and equatorium"
"1664",30001,"  1364 de Dondi's astronomical clock with mechanical escapement"
"1665",30001,"  later 14th C. Tradition of escapement clocks continues"
"1666",30001,"    and degenerates into simple time-keepers"
"1667",30001,"------------------------------------------------------------------------"
"1668",30001,""
"1669",30001,"There is therefore reasonable grounds for supporting the medieval"
"1670",30001,"European tradition that the magnetic compass had first come from China,"
"1671",30001,"though one cannot well admit that the first news of it was brought, as"
"1672",30001,"the legend states, by Marco Polo, when he returned home in 1260. There"
"1673",30001,"might well have been another wave of interest, giving the impetus to"
"1674",30001,"Peter Peregrinus at this time, but an earlier transmission, perhaps"
"1675",30001,"along the silk road or by travelers in crusades, must be postulated to"
"1676",30001,"account for the evidence in Europe, _ca._ 1200. The earlier influx does"
"1677",30001,"not play any great part in our main story; it arrived in Europe before"
"1678",30001,"the transmission of astronomy from Islam had got under way sufficiently"
"1679",30001,"to make protoclocks a subject of interest. For a second transmission, we"
"1680",30001,"have already seen how the relevant texts seem to cluster, in France"
"1681",30001,"_ca._ 1270, around a complex in which the protoclocks seem combined with"
"1682",30001,"the ideas of perpetual motion wheels and with new information about the"
"1683",30001,"magnetic compass."
"1684",30001,""
"1685",30001,"The point of this paper is that such a complex exists, cutting across"
"1686",30001,"the histories of the clock, the various types of astronomical machines,"
"1687",30001,"and the magnetic compass, and including the origin of ""self-moving"
"1688",30001,"wheels."" It seems to trace a path extending from China, through India"
"1689",30001,"and through Eastern and Western Islam, ending in Europe in the Middle"
"1690",30001,"Ages. This path is not a simple one, for the various elements make their"
"1691",30001,"appearances in different combinations from place to place, sometimes one"
"1692",30001,"may be dominant, sometimes another may be absent. Only by treating it as"
"1693",30001,"a whole has it been possible to produce the threads of continuity which"
"1694",30001,"will, I hope, make further research possible, circumventing the blind"
"1695",30001,"alleys found in the past and leading eventually to a complete"
"1696",30001,"understanding of the first complicated scientific machines."
"1697",30001,""
"1698",30001,""
"1699",30001,"  FOOTNOTES:"
"1700",30001,""
"1701",30001,"  [1] This traditional view is expressed by almost every history"
"1702",30001,"  of horology. An ultimate source for many of these has been the"
"1703",30001,"  following two classic treatments: J. Beckmann, _A history of"
"1704",30001,"  inventions and discoveries_, 4th ed., London, 1846, vol. 1, pp."
"1705",30001,"  340 ff. A. P. Usher, _A history of mechanical inventions_, 2nd"
"1706",30001,"  ed., Harvard University Press. 1954, pp. 191 ff., 304 ff."
"1707",30001,""
"1708",30001,"  [2] There is a considerable literature dealing with the later"
"1709",30001,"  evolution of perpetual motion devices. The most comprehensive"
"1710",30001,"  treatment is H. Dircks, _Perpetuum mobile_, London, 1861; 2nd"
"1711",30001,"  ser., London, 1870. So far as I know there has not previously"
"1712",30001,"  been much discussion of the history of such devices before the"
"1713",30001,"  renaissance."
"1714",30001,""
"1715",30001,"  [3] For the early history of gearing in the West see C."
"1716",30001,"  Matschoss, _Geschichte des Zahnrades_, Berlin, 1940. Also F. M."
"1717",30001,"  Feldhaus, _Die geschichtliche Entwicklung des Zahnrades in"
"1718",30001,"  Theorie und Praxis_, Berlin, 1911."
"1719",30001,""
"1720",30001,"  [4] A general account of these important archaeological objects"
"1721",30001,"  will be published by J. Needham, _Science and civilisation in"
"1722",30001,"  China_, Cambridge, 1959(?), vol. 4. The original publications"
"1723",30001,"  (in Chinese) are as follows: Wang Chen-to, ""Investigations and"
"1724",30001,"  reproduction in model form of the south-pointing carriage and"
"1725",30001,"  hodometer,"" _National Peiping Academy Historical Journal_,"
"1726",30001,"  1937, vol. 3, p. 1. Liu Hsien-chou, ""Chinese inventions in"
"1727",30001,"  horological engineering,"" _Ch'ing-Hua University Engineering"
"1728",30001,"  Journal_, 1956, vol. 4, p. 1."
"1729",30001,""
"1730",30001,"  [5] For illustrations of intermeshing worms in Indian cotton"
"1731",30001,"  mills, see Matschoss, _op. cit._ (footnote 3), figs. 5, 6, 7,"
"1732",30001,"  p. 7."
"1733",30001,""
"1734",30001,"  [6] It is interesting to note that the Chinese hodometer was"
"1735",30001,"  contemporary with that of Hero and Vitruvius and very similar"
"1736",30001,"  in design. There is no evidence whatsoever upon which to decide"
"1737",30001,"  whether there may have been a specific transmission of this"
"1738",30001,"  invention or even a ""stimulus diffusion."""
"1739",30001,""
"1740",30001,"  [7] A summary of the content of the manuscript sources,"
"1741",30001,"  illustrated by the original drawings, has been published by H."
"1742",30001,"  Alan Lloyd, _Giovanni de Dondi's horological masterpiece,"
"1743",30001,"  1364_, without date or imprint (?Lausanne, 1955), 23 pp. It"
"1744",30001,"  should be remarked that de Dondi declines to describe the"
"1745",30001,"  workings of his crown and foliot escapement (though it is well"
"1746",30001,"  illustrated) saying that this is of the ""common"" variety and if"
"1747",30001,"  the reader does not understand such simple things he need not"
"1748",30001,"  hope to comprehend the complexities of this mighty clock. But"
"1749",30001,"  this may be bravado to quite a large degree."
"1750",30001,""
"1751",30001,"  [8] See, for example, the chronological tables of the 14th"
"1752",30001,"  century and the later mentions of clocks in E. Zinner, _Aus der"
"1753",30001,"  Fruehzeit der Raederuhr_, Munich, 1954, p. 29 ff. Unfortunately"
"1754",30001,"  this very complete treatment tends to confuse the factual and"
"1755",30001,"  legendary sources prior to the clock of de Dondi; it also"
"1756",30001,"  accepts the very doubtful evidence of the ""escapement"" drawn by"
"1757",30001,"  Villard of Honnecourt (see p. 107). An excellent and fully"
"1758",30001,"  illustrated account of monumental astronomical clocks"
"1759",30001,"  throughout the world is given by Alfred Ungerer, _Les horloges"
"1760",30001,"  astronomiques_, Strasbourg, 1931, 514 pp. Available accounts of"
"1761",30001,"  the development of the planetarium since the middle ages are"
"1762",30001,"  very brief and especially weak on the early history: Helmut"
"1763",30001,"  Werner, _From the Aratus globe to the Zeiss planetarium_,"
"1764",30001,"  Stuttgart, 1957; C. A. Crommelin, ""Planetaria, a historical"
"1765",30001,"  survey,"" _Antiquarian Horology_, 1955, vol. 1, pp. 70-75."
"1766",30001,""
"1767",30001,"  [9] Derek J. Price, ""Clockwork before the clock,"" _Horological"
"1768",30001,"  Journal_, 1955, vol. 97, p. 810, and 1956, vol. 98, p. 31."
"1769",30001,""
"1770",30001,"  [10] For the use of this material I am indebted to my"
"1771",30001,"  co-authors. I must also acknowledge thanks to the Cambridge"
"1772",30001,"  University Press, which in the near future will be publishing"
"1773",30001,"  our monograph, ""Heavenly Clockwork."" Some of the findings of"
"1774",30001,"  this paper are included in shorter form as background material"
"1775",30001,"  for that monograph. A brief account of the discovery of this"
"1776",30001,"  material has been published by J. Needham, Wang Ling, and Derek"
"1777",30001,"  J. Price, ""Chinese astronomical clockwork,"" _Nature_, 1956,"
"1778",30001,"  vol. 177, pp. 600-602."
"1779",30001,""
"1780",30001,"  [11] For these translations from classical authors I am"
"1781",30001,"  indebted to Professor Loren MacKinney and Miss Harriet Lattin,"
"1782",30001,"  who had collected them for a history, now abandoned, of"
"1783",30001,"  planetariums. I am grateful for the opportunity of giving them"
"1784",30001,"  here the mention they deserve."
"1785",30001,""
"1786",30001,"  [12] A. G. Drachmann, ""The plane astrolabe and the anaphoric"
"1787",30001,"  clock,"" _Centaurus_, 1954, vol. 3, pp. 183-189."
"1788",30001,""
"1789",30001,"  [13] A fuller description of the anaphoric clock and cognate"
"1790",30001,"  water-clocks is given by A. G. Drachmann, ""Ktesibios, Philon"
"1791",30001,"  and Heron,"" _Acta Historica Scientiarum Naturalium et"
"1792",30001,"  Medicinalium_, Copenhagen, 1948, vol. 4."
"1793",30001,""
"1794",30001,"  [14] First published by O. Benndorf, E. Weiss, and A. Rehm,"
"1795",30001,"  _Jahreshefte des oesterreichischen archaeologischen Institut in"
"1796",30001,"  Wien_, 1903, vol. 6, pp. 32-49. I have given further details of"
"1797",30001,"  its construction in _A history of technology_, ed. Singer,"
"1798",30001,"  Holmyard, and Hall, 1957, vol. 3, pp. 604-605."
"1799",30001,""
"1800",30001,"  [15] L. Maxe-Werly, _Memoires de la Societe Nationale des"
"1801",30001,"  Antiquaires de France_, 1887, vol. 48, pp. 170-178."
"1802",30001,""
"1803",30001,"  [16] The first definitive account of the Antikythera machine"
"1804",30001,"  was given by Perikles Rediadis in J. Svoronos, _Das Athener"
"1805",30001,"  Nationalmuseum_, Athens, 1908, Textband I, pp. 43-51. Since"
"1806",30001,"  then, other photographs (mostly very poor) have appeared, and"
"1807",30001,"  an attempt at a reconstruction has been made by Rear Admiral"
"1808",30001,"  Jean Theophanidis, _Praktika tes Akademias Athenon_, Athens,"
"1809",30001,"  1934, vol. 9, pp. 140-149 (in French). I am deeply grateful to"
"1810",30001,"  the Director of the Athens National Museum, M. Karouzos, for"
"1811",30001,"  providing me with an excellent new set of photos, from which"
"1812",30001,"  figures 6-8 are now taken."
"1813",30001,""
"1814",30001,"  [17] H. Diels Ueber die von Prokop beschriebene Kunstuhr von"
"1815",30001,"  Gaza, _Abhandlungen, Akademie der Wissenschaften_, Berlin,"
"1816",30001,"  Philos.-Hist. Klasse, 1917, No. 7."
"1817",30001,""
"1818",30001,"  [18] L. A. Mayer, _Islamic astrolabists and their works_,"
"1819",30001,"  Geneva, 1956, p. 62."
"1820",30001,""
"1821",30001,"  [19] The translation which follows is quoted from J. Beckmann,"
"1822",30001,"  _op. cit._ (footnote 1), p. 349."
"1823",30001,""
"1824",30001,"  [20] E. Wiedemann, ""Ein Instrument das die Bewegung von Sonne"
"1825",30001,"  und Mond darstellt, nach al Biruni,"" _Der Islam_, 1913, vol. 4,"
"1826",30001,"  p. 5."
"1827",30001,""
"1828",30001,"  [21] I acknowledge with thanks to the Curator of that museum"
"1829",30001,"  the permission to reproduce photographs of this instrument. It"
"1830",30001,"  is item 5 in R. T. Gunther, _Astrolabes of the world_, Oxford,"
"1831",30001,"  1932."
"1832",30001,""
"1833",30001,"  [22] Abulcacim Abnacahm, _Libros del saber_, edition by Rico y"
"1834",30001,"  Sinobas, Madrid, 1866, vol. 3, pp. 241-271. The design of the"
"1835",30001,"  instrument has been very fully discussed by A. Wegener, ""Die"
"1836",30001,"  astronomischen Werke Alfons X,"" _Bibliotheca Mathematica_,"
"1837",30001,"  1905, pp. 129-189. A more complete discussion of the historical"
"1838",30001,"  evolution of the equatorium is given in Derek J. Price, _The"
"1839",30001,"  equatorie of the planetis_, Cambridge (Eng.), 1955, pp."
"1840",30001,"  119-133."
"1841",30001,""
"1842",30001,"  [23] E. Wiedemann, and F. Hauser, ""Ueber die Uhren im Bereich d."
"1843",30001,"  islamischen Kultur,"" _Nova Acta; Abhandlungen der koenigliche"
"1844",30001,"  Leopoldinisch-Carolinische Deutsche Akademie der Naturforscher"
"1845",30001,"  zu Halle_, 1915, vol. 100, no. 5."
"1846",30001,""
"1847",30001,"  [24] E. Wiedemann, and F. Hauser, _Die Uhr des Archimedes und"
"1848",30001,"  zwei andere Vorrichtungen_, Halle, 1918."
"1849",30001,""
"1850",30001,"  [25] The manuscripts in question are as follows: Gotha, Kat. v."
"1851",30001,"  Pertsch. 3, 18, no. 1348; Oxford, Cod. 954; Leiden, Kat. 3,"
"1852",30001,"  288, no. 1414, Cod. 499 Warn; and another similar, Kat. 3, 291,"
"1853",30001,"  no. 1415, Cod. 93 Gol."
"1854",30001,""
"1855",30001,"  [26] H. Schmeller, Beitraege zur Geschichte der Technik in der"
"1856",30001,"  Antike und bei den Arabern, Erlangen, 1922 (_Abhandlungen zur"
"1857",30001,"  Geschichte der Naturwissenschaften und der Medizin_ no. 6)."
"1858",30001,""
"1859",30001,"  [27] Once more I am indebted to Professor Loren MacKinney and"
"1860",30001,"  Miss Harriet Lattin (see footnote 11) for making their"
"1861",30001,"  collections on Gerbert available to me."
"1862",30001,""
"1863",30001,"  [28] Item 198 in Gunther, _op. cit._ (footnote 21). I am"
"1864",30001,"  grateful to the authorities of that museum for permission to"
"1865",30001,"  reproduce photographs of this instrument."
"1866",30001,""
"1867",30001,"  [29] Sotheby and Co., London, sale of March 14, 1957, lot 154."
"1868",30001,"  The outer rim of the rete has 120 teeth."
"1869",30001,""
"1870",30001,"  [30] The Latin text of the treatise on the Albion, has been"
"1871",30001,"  transcribed by Rev. H. Salter and published in R. T. Gunther,"
"1872",30001,"  _Early science in Oxford_, Oxford, 1923, vol. 2, pp. 349-370."
"1873",30001,"  An analysis of its design is given in Price, _op. cit._"
"1874",30001,"  (footnote 22), pp. 127-130."
"1875",30001,""
"1876",30001,"  [31] Such evidence as there is for the existence and form of"
"1877",30001,"  the clock is collected by Gunther, _op. cit._ (footnote 30), p."
"1878",30001,"  49."
"1879",30001,""
"1880",30001,"  [32] I have discussed this new manuscript source in ""Two"
"1881",30001,"  medieval texts on astronomical clocks,"" _Antiquarian Horology_,"
"1882",30001,"  1956, vol. 1, no. 10, p. 156. The manuscript in question is ms."
"1883",30001,"  230/116, Gonville and Caius College, Cambridge, folios"
"1884",30001,"  11^{v}-14^{v} = pp. 31-36."
"1885",30001,""
"1886",30001,"  [33] _The Chronicle of Jocelin of Brakelond_ ..., H. E. Butler"
"1887",30001,"  (ed.), London, 1949, p. 106."
"1888",30001,""
"1889",30001,"  [34] C. B. Drover, ""A medieval monastic water-clock,"""
"1890",30001,"  _Antiquarian Horology_, 1954, vol. 1, no. 5, pp. 54-58, 63."
"1891",30001,"  Because this water clock uses wheels and strikes bells one must"
"1892",30001,"  reject the evidence of literary reference, such as by Dante,"
"1893",30001,"  from which the mention of wheels and bells have been taken as"
"1894",30001,"  positive proof of the existence of mechanical clocks with"
"1895",30001,"  mechanical escapements. The to-and-fro motion of the mechanical"
"1896",30001,"  clock escapement is quite an impressive feature, but there"
"1897",30001,"  seems to be no literary reference to it before the time of de"
"1898",30001,"  Dondi."
"1899",30001,""
"1900",30001,"  [35] _Annales de la Societe Royale d'Archeologie de Bruxelles_,"
"1901",30001,"  1896, vol. 1/8, pp. 203-215, 404-451. The translation here is"
"1902",30001,"  cited from Drover, _op. cit._, (footnote 34), p. 56."
"1903",30001,""
"1904",30001,"  [36] L. Thorndike, _The sphere of Sacrobosco and its"
"1905",30001,"  commentators_, Chicago, 1949, pp. 180, 230."
"1906",30001,""
"1907",30001,"  [37] The album was published with facsimiles by J. B. A."
"1908",30001,"  Lassus, 1858. An English edition with facsimiles of 33 of the"
"1909",30001,"  41 folios was published by Rev. Robert Willis, Oxford, 1859. An"
"1910",30001,"  extensive summary of this section is given, with illustrations,"
"1911",30001,"  by J. Drummond Robertson, _The evolution of clockwork_, London,"
"1912",30001,"  1931, pp. 11-15."
"1913",30001,""
"1914",30001,"  [38] M. Jules Quicherat, _Revue Archeologique_, 1849, vol. 6."
"1915",30001,""
"1916",30001,"  [39] M. C. Fremont. _Origine de l'horloge a poids_, Paris,"
"1917",30001,"  1915."
"1918",30001,""
"1919",30001,"  [40] For this, I have used and quoted from the very beautiful"
"1920",30001,"  edition in English, prepared by Silvanus P. Thompson, London,"
"1921",30001,"  Chiswick Press, 1902."
"1922",30001,""
"1923",30001,"  [41] See E. G. R. Taylor, ""The South-pointing needle,"" _Imago"
"1924",30001,"  Mundi_, Leiden, 1951, vol. 8, pp. 1-7 (especially pp. 1, 2)."
"1925",30001,""
"1926",30001,"  [42] I have wondered whether the medieval interest in perpetual"
"1927",30001,"  motion could be connected with the use of the ""Wheel of"
"1928",30001,"  Fortune"" in churches as a substitute for bell-ringing on Good"
"1929",30001,"  Friday. Unfortunately I can find no evidence for or against the"
"1930",30001,"  conjecture."
"1931",30001,""
"1932",30001,"  [43] W. E. May, ""Alexander Neckham and the pivoted compass"
"1933",30001,"  needle,"" _Journal of the Institute of Navigation_, 1955, vol."
"1934",30001,"  8, no. 3, pp. 283-284."
"1935",30001,""
"1936",30001,"  [44] W. E. May, ""Hugues de Berze and the mariner's compass,"""
"1937",30001,"  _The Mariner's Mirror_, 1953, vol. 39, no. 2, pp. 103-106."
"1938",30001,""
"1939",30001,"  [45] H. Balmer, _Beitraege zur Geschichte der Erkenntnis des"
"1940",30001,"  Erdmagnetismus_, Aarau, 1956, p. 52."
"1941",30001,""
"1942",30001,"  [46] The collection is the _Gami 'al Hikajat_; the relevant"
"1943",30001,"  passage being given in German translation in Balmer. _op. cit._"
"1944",30001,"  (footnote 45), p. 54."
"1945",30001,""
"1946",30001,"  [47] Balmer, op. _cit._ (footnote 45), p. 53."
"1947",30001,""
"1948",30001,""
"1949",30001,""
"1950",30001,"U.S. GOVERNMENT PRINTING OFFICE: 1959"
